"SUID","corr","interaction","name","selected","shared interaction","shared name"
"5553","0.455","pp","mrc1 (pp) orc1-ph","false","pp","mrc1 (pp) orc1-ph"
"5554","0.437","pp","mrc1 (pp) orc3-70","false","pp","mrc1 (pp) orc3-70"
"5555","0.373","pp","mrc1 (pp) orc6-ph","false","pp","mrc1 (pp) orc6-ph"
"5556","0.307","pp","mrc1 (pp) pol1-1","false","pp","mrc1 (pp) pol1-1"
"5557","0.325","pp","mrc1 (pp) orc2-1","false","pp","mrc1 (pp) orc2-1"
"5558","0.428","pp","mrc1 (pp) orc2-2","false","pp","mrc1 (pp) orc2-2"
"5559","0.367","pp","mrc1 (pp) orc2-3","false","pp","mrc1 (pp) orc2-3"
"5560","0.332","pp","mrc1 (pp) orc2-4","false","pp","mrc1 (pp) orc2-4"
"5561","0.341","pp","mrc1 (pp) pol31-ph","false","pp","mrc1 (pp) pol31-ph"
"5562","0.446","pp","mrc1 (pp) pol2-12","false","pp","mrc1 (pp) pol2-12"
"5563","0.497","pp","mrc1 (pp) pol32","false","pp","mrc1 (pp) pol32"
"5564","0.232","pp","mrc1 (pp) pol1-17","false","pp","mrc1 (pp) pol1-17"
"5565","0.38","pp","mrc1 (pp) pol1-13","false","pp","mrc1 (pp) pol1-13"
"5566","0.412","pp","mrc1 (pp) pol12-ts","false","pp","mrc1 (pp) pol12-ts"
"5567","0.351","pp","mrc1 (pp) pol1-ts","false","pp","mrc1 (pp) pol1-ts"
"5568","0.338","pp","mrc1 (pp) rad27","false","pp","mrc1 (pp) rad27"
"5569","0.358","pp","mrc1 (pp) rad24","false","pp","mrc1 (pp) rad24"
"5570","0.219","pp","mrc1 (pp) rad52","false","pp","mrc1 (pp) rad52"
"5571","0.22","pp","mrc1 (pp) rad50","false","pp","mrc1 (pp) rad50"
"5572","0.411","pp","mrc1 (pp) pri2-1","false","pp","mrc1 (pp) pri2-1"
"5573","0.331","pp","mrc1 (pp) pri1-m4","false","pp","mrc1 (pp) pri1-m4"
"5574","0.376","pp","mrc1 (pp) rad17","false","pp","mrc1 (pp) rad17"
"5575","0.436","pp","mrc1 (pp) psf1-1","false","pp","mrc1 (pp) psf1-1"
"5576","0.341","pp","mrc1 (pp) rfa2-ph","false","pp","mrc1 (pp) rfa2-ph"
"5577","0.308","pp","mrc1 (pp) rfc2-1","false","pp","mrc1 (pp) rfc2-1"
"5578","0.339","pp","mrc1 (pp) rad9","false","pp","mrc1 (pp) rad9"
"5579","0.486","pp","mrc1 (pp) rfa1-m2","false","pp","mrc1 (pp) rfa1-m2"
"5580","0.223","pp","mrc1 (pp) rnr4","false","pp","mrc1 (pp) rnr4"
"5581","0.201","pp","mrc1 (pp) rrm3","false","pp","mrc1 (pp) rrm3"
"5582","0.266","pp","mrc1 (pp) rfc4-20","false","pp","mrc1 (pp) rfc4-20"
"5583","0.43","pp","mrc1 (pp) rfc5-1","false","pp","mrc1 (pp) rfc5-1"
"5584","0.394","pp","mrc1 (pp) sld3-ph","false","pp","mrc1 (pp) sld3-ph"
"5585","0.42","pp","mrc1 (pp) sld5-ph","false","pp","mrc1 (pp) sld5-ph"
"5586","0.221","pp","mrc1 (pp) sae2","false","pp","mrc1 (pp) sae2"
"5587","0.26","pp","mrc1 (pp) sgs1","false","pp","mrc1 (pp) sgs1"
"5588","0.271","pp","mrc1 (pp) smc3-1","false","pp","mrc1 (pp) smc3-1"
"5589","0.264","pp","mrc1 (pp) smc3-42","false","pp","mrc1 (pp) smc3-42"
"5590","0.341","pp","mrc1 (pp) sma2","false","pp","mrc1 (pp) sma2"
"5591","0.224","pp","mrc1 (pp) smc1-259","false","pp","mrc1 (pp) smc1-259"
"5592","0.238","pp","mrc1 (pp) tah11-ts","false","pp","mrc1 (pp) tah11-ts"
"5593","0.233","pp","mrc1 (pp) stn1-13","false","pp","mrc1 (pp) stn1-13"
"5594","0.331","pp","mrc1 (pp) srs2","false","pp","mrc1 (pp) srs2"
"5595","0.237","pp","mrc1 (pp) ybr099c","false","pp","mrc1 (pp) ybr099c"
"5596","0.305","pp","mrc1 (pp) xrs2","false","pp","mrc1 (pp) xrs2"
"5597","0.526","pp","mrc1 (pp) tof1","false","pp","mrc1 (pp) tof1"
"5598","0.216","pp","mrc1 (pp) tah18-103","false","pp","mrc1 (pp) tah18-103"
"5599","0.807","pp","mrc1 (pp) ycl060c","false","pp","mrc1 (pp) ycl060c"
"5600","0.23","pp","mrc1 (pp) ybr277c","false","pp","mrc1 (pp) ybr277c"
"5601","0.26","pp","mrc1 (pp) ybr100w","false","pp","mrc1 (pp) ybr100w"
"5602","0.56","pp","mrc1 (pp) ypr162c-ph","false","pp","mrc1 (pp) ypr162c-ph"
"5603","0.389","pp","mrc1 (pp) yjl072c-ph","false","pp","mrc1 (pp) yjl072c-ph"
"5604","0.319","pp","orc3-70 (pp) psf1-1","false","pp","orc3-70 (pp) psf1-1"
"5605","0.313","pp","orc3-70 (pp) pol32","false","pp","orc3-70 (pp) pol32"
"5606","0.286","pp","orc3-70 (pp) pol2-12","false","pp","orc3-70 (pp) pol2-12"
"5607","0.264","pp","orc3-70 (pp) pol12-ts","false","pp","orc3-70 (pp) pol12-ts"
"5608","0.408","pp","orc3-70 (pp) rfa1-m2","false","pp","orc3-70 (pp) rfa1-m2"
"5609","0.361","pp","orc3-70 (pp) rad9","false","pp","orc3-70 (pp) rad9"
"5610","0.392","pp","orc3-70 (pp) rad24","false","pp","orc3-70 (pp) rad24"
"5611","0.391","pp","orc3-70 (pp) rad17","false","pp","orc3-70 (pp) rad17"
"5612","0.249","pp","orc3-70 (pp) rfc5-1","false","pp","orc3-70 (pp) rfc5-1"
"5613","0.246","pp","orc3-70 (pp) rfc4-20","false","pp","orc3-70 (pp) rfc4-20"
"5614","0.263","pp","orc3-70 (pp) rfc2-1","false","pp","orc3-70 (pp) rfc2-1"
"5615","0.215","pp","orc3-70 (pp) rfa2-ph","false","pp","orc3-70 (pp) rfa2-ph"
"5616","0.222","pp","orc3-70 (pp) smc3-42","false","pp","orc3-70 (pp) smc3-42"
"5617","0.258","pp","orc3-70 (pp) sma2","false","pp","orc3-70 (pp) sma2"
"5618","0.263","pp","orc3-70 (pp) sld5-ph","false","pp","orc3-70 (pp) sld5-ph"
"5619","0.255","pp","orc3-70 (pp) sld3-ph","false","pp","orc3-70 (pp) sld3-ph"
"5620","0.293","pp","orc3-70 (pp) tah11-ts","false","pp","orc3-70 (pp) tah11-ts"
"5621","0.312","pp","orc3-70 (pp) tof1","false","pp","orc3-70 (pp) tof1"
"5622","0.237","pp","orc3-70 (pp) srs2","false","pp","orc3-70 (pp) srs2"
"5623","0.249","pp","orc3-70 (pp) swi5","false","pp","orc3-70 (pp) swi5"
"5624","0.254","pp","orc3-70 (pp) yjl072c-ph","false","pp","orc3-70 (pp) yjl072c-ph"
"5625","0.545","pp","orc3-70 (pp) ycl060c","false","pp","orc3-70 (pp) ycl060c"
"5626","0.228","pp","orc3-70 (pp) yer147c-ph","false","pp","orc3-70 (pp) yer147c-ph"
"5627","0.575","pp","orc3-70 (pp) ypr162c-ph","false","pp","orc3-70 (pp) ypr162c-ph"
"5628","0.223","pp","orc3-70 (pp) pol1-1","false","pp","orc3-70 (pp) pol1-1"
"5629","0.273","pp","orc3-70 (pp) pol1-13","false","pp","orc3-70 (pp) pol1-13"
"5630","0.221","pp","orc3-70 (pp) pol1-ts","false","pp","orc3-70 (pp) pol1-ts"
"5631","0.484","pp","orc3-70 (pp) orc6-ph","false","pp","orc3-70 (pp) orc6-ph"
"5632","0.238","pp","orc2-3 (pp) pol1-13","false","pp","orc2-3 (pp) pol1-13"
"5633","0.27","pp","orc2-3 (pp) pol1-1","false","pp","orc2-3 (pp) pol1-1"
"5634","0.343","pp","orc2-3 (pp) orc6-ph","false","pp","orc2-3 (pp) orc6-ph"
"5635","0.564","pp","orc2-3 (pp) orc3-70","false","pp","orc2-3 (pp) orc3-70"
"5636","0.44","pp","orc2-3 (pp) orc2-4","false","pp","orc2-3 (pp) orc2-4"
"5637","0.413","pp","orc2-3 (pp) rad24","false","pp","orc2-3 (pp) rad24"
"5638","0.369","pp","orc2-3 (pp) rad17","false","pp","orc2-3 (pp) rad17"
"5639","0.273","pp","orc2-3 (pp) psf1-1","false","pp","orc2-3 (pp) psf1-1"
"5640","0.203","pp","orc2-3 (pp) pri1-m4","false","pp","orc2-3 (pp) pri1-m4"
"5641","0.31","pp","orc2-3 (pp) pol32","false","pp","orc2-3 (pp) pol32"
"5642","0.227","pp","orc2-3 (pp) pol2-12","false","pp","orc2-3 (pp) pol2-12"
"5643","0.273","pp","orc2-3 (pp) pol12-ts","false","pp","orc2-3 (pp) pol12-ts"
"5644","0.2","pp","orc2-3 (pp) pol1-ts","false","pp","orc2-3 (pp) pol1-ts"
"5645","0.273","pp","orc2-3 (pp) sld5-ph","false","pp","orc2-3 (pp) sld5-ph"
"5646","0.224","pp","orc2-3 (pp) sma2","false","pp","orc2-3 (pp) sma2"
"5647","0.202","pp","orc2-3 (pp) scc2-4","false","pp","orc2-3 (pp) scc2-4"
"5648","0.254","pp","orc2-3 (pp) sld3-ph","false","pp","orc2-3 (pp) sld3-ph"
"5649","0.24","pp","orc2-3 (pp) rfa2-ph","false","pp","orc2-3 (pp) rfa2-ph"
"5650","0.295","pp","orc2-3 (pp) rfc5-1","false","pp","orc2-3 (pp) rfc5-1"
"5651","0.361","pp","orc2-3 (pp) rad9","false","pp","orc2-3 (pp) rad9"
"5652","0.324","pp","orc2-3 (pp) rfa1-m2","false","pp","orc2-3 (pp) rfa1-m2"
"5653","0.455","pp","orc2-3 (pp) ycl060c","false","pp","orc2-3 (pp) ycl060c"
"5654","0.215","pp","orc2-3 (pp) yer147c-ph","false","pp","orc2-3 (pp) yer147c-ph"
"5655","0.224","pp","orc2-3 (pp) tah11-ts","false","pp","orc2-3 (pp) tah11-ts"
"5656","0.313","pp","orc2-3 (pp) tof1","false","pp","orc2-3 (pp) tof1"
"5657","0.246","pp","orc2-3 (pp) swi5","false","pp","orc2-3 (pp) swi5"
"5658","0.275","pp","orc2-3 (pp) smc3-42","false","pp","orc2-3 (pp) smc3-42"
"5659","0.24","pp","orc2-3 (pp) srs2","false","pp","orc2-3 (pp) srs2"
"5660","0.208","pp","orc2-3 (pp) yjl072c-ph","false","pp","orc2-3 (pp) yjl072c-ph"
"5661","0.445","pp","orc2-3 (pp) ypr162c-ph","false","pp","orc2-3 (pp) ypr162c-ph"
"5662","0.223","pp","gis4 (pp) rad10","false","pp","gis4 (pp) rad10"
"5663","0.332","pp","cdc47-ts (pp) pol32","false","pp","cdc47-ts (pp) pol32"
"5664","0.258","pp","cdc47-ts (pp) pol31-ph","false","pp","cdc47-ts (pp) pol31-ph"
"5665","0.342","pp","cdc47-ts (pp) psf1-1","false","pp","cdc47-ts (pp) psf1-1"
"5666","0.213","pp","cdc47-ts (pp) pri2-1","false","pp","cdc47-ts (pp) pri2-1"
"5667","0.204","pp","cdc47-ts (pp) pol1-ts","false","pp","cdc47-ts (pp) pol1-ts"
"5668","0.223","pp","cdc47-ts (pp) pol1-17","false","pp","cdc47-ts (pp) pol1-17"
"5669","0.412","pp","cdc47-ts (pp) pol2-12","false","pp","cdc47-ts (pp) pol2-12"
"5670","0.242","pp","cdc47-ts (pp) pol12-ts","false","pp","cdc47-ts (pp) pol12-ts"
"5671","0.284","pp","cdc47-ts (pp) rfc5-1","false","pp","cdc47-ts (pp) rfc5-1"
"5672","0.269","pp","cdc47-ts (pp) rfa2-ph","false","pp","cdc47-ts (pp) rfa2-ph"
"5673","0.258","pp","cdc47-ts (pp) rmi1","false","pp","cdc47-ts (pp) rmi1"
"5674","0.35","pp","cdc47-ts (pp) rad24","false","pp","cdc47-ts (pp) rad24"
"5675","0.398","pp","cdc47-ts (pp) rad17","false","pp","cdc47-ts (pp) rad17"
"5676","0.303","pp","cdc47-ts (pp) rfa1-m2","false","pp","cdc47-ts (pp) rfa1-m2"
"5677","0.332","pp","cdc47-ts (pp) rad9","false","pp","cdc47-ts (pp) rad9"
"5678","0.267","pp","cdc47-ts (pp) tah11-ts","false","pp","cdc47-ts (pp) tah11-ts"
"5679","0.383","pp","cdc47-ts (pp) tof1","false","pp","cdc47-ts (pp) tof1"
"5680","0.239","pp","cdc47-ts (pp) xrs2","false","pp","cdc47-ts (pp) xrs2"
"5681","0.397","pp","cdc47-ts (pp) sld3-ph","false","pp","cdc47-ts (pp) sld3-ph"
"5682","0.379","pp","cdc47-ts (pp) sld5-ph","false","pp","cdc47-ts (pp) sld5-ph"
"5683","0.29","pp","cdc47-ts (pp) sma2","false","pp","cdc47-ts (pp) sma2"
"5684","0.361","pp","cdc47-ts (pp) ypr162c-ph","false","pp","cdc47-ts (pp) ypr162c-ph"
"5685","0.385","pp","cdc47-ts (pp) ycl060c","false","pp","cdc47-ts (pp) ycl060c"
"5686","0.347","pp","cdc47-ts (pp) ydr236c-ph","false","pp","cdc47-ts (pp) ydr236c-ph"
"5687","0.207","pp","cdc47-ts (pp) yjl072c-ph","false","pp","cdc47-ts (pp) yjl072c-ph"
"5688","0.375","pp","cdc47-ts (pp) csm3","false","pp","cdc47-ts (pp) csm3"
"5689","0.248","pp","cdc47-ts (pp) chl1","false","pp","cdc47-ts (pp) chl1"
"5690","0.348","pp","cdc47-ts (pp) cdc6-1","false","pp","cdc47-ts (pp) cdc6-1"
"5691","0.41","pp","cdc47-ts (pp) hst3","false","pp","cdc47-ts (pp) hst3"
"5692","0.279","pp","cdc47-ts (pp) elg1","false","pp","cdc47-ts (pp) elg1"
"5693","0.386","pp","cdc47-ts (pp) ddc1","false","pp","cdc47-ts (pp) ddc1"
"5694","0.329","pp","cdc47-ts (pp) ctf8-9","false","pp","cdc47-ts (pp) ctf8-9"
"5695","0.456","pp","cdc47-ts (pp) ctf8-162","false","pp","cdc47-ts (pp) ctf8-162"
"5696","0.214","pp","cdc47-ts (pp) ctf8","false","pp","cdc47-ts (pp) ctf8"
"5697","0.26","pp","cdc47-ts (pp) ctf4","false","pp","cdc47-ts (pp) ctf4"
"5698","0.234","pp","cdc47-ts (pp) ctf18","false","pp","cdc47-ts (pp) ctf18"
"5699","0.26","pp","cdc47-ts (pp) mre11","false","pp","cdc47-ts (pp) mre11"
"5700","0.22","pp","cdc47-ts (pp) orc1-ph","false","pp","cdc47-ts (pp) orc1-ph"
"5701","0.34","pp","cdc47-ts (pp) mec1-4ts","false","pp","cdc47-ts (pp) mec1-4ts"
"5702","0.448","pp","cdc47-ts (pp) mrc1","false","pp","cdc47-ts (pp) mrc1"
"5703","0.542","pp","cdc47-ts (pp) mcm3-1","false","pp","cdc47-ts (pp) mcm3-1"
"5704","0.247","pp","cdc47-ts (pp) mcm4-ph","false","pp","cdc47-ts (pp) mcm4-ph"
"5705","0.427","pp","cdc47-ts (pp) mcm2-1","false","pp","cdc47-ts (pp) mcm2-1"
"5706","0.2","pp","cdc47-ts (pp) pol1-1","false","pp","cdc47-ts (pp) pol1-1"
"5707","0.232","pp","cdc47-ts (pp) pol1-13","false","pp","cdc47-ts (pp) pol1-13"
"5708","0.399","pp","cdc47-ts (pp) orc3-70","false","pp","cdc47-ts (pp) orc3-70"
"5709","0.357","pp","cdc47-ts (pp) orc6-ph","false","pp","cdc47-ts (pp) orc6-ph"
"5710","0.37","pp","cdc47-ts (pp) orc2-3","false","pp","cdc47-ts (pp) orc2-3"
"5711","0.329","pp","cdc47-ts (pp) orc2-4","false","pp","cdc47-ts (pp) orc2-4"
"5712","0.347","pp","cdc47-ts (pp) orc2-1","false","pp","cdc47-ts (pp) orc2-1"
"5713","0.438","pp","cdc47-ts (pp) orc2-2","false","pp","cdc47-ts (pp) orc2-2"
"5714","0.32","pp","nar1-202 (pp) yhr122w-ph","false","pp","nar1-202 (pp) yhr122w-ph"
"5715","0.376","pp","nar1-202 (pp) tah18-103","false","pp","nar1-202 (pp) tah18-103"
"5716","0.325","pp","nar1-202 (pp) tah18-1","false","pp","nar1-202 (pp) tah18-1"
"5717","0.289","pp","ctf8-9 (pp) hst3","false","pp","ctf8-9 (pp) hst3"
"5718","0.342","pp","ctf8-9 (pp) mcd1-73","false","pp","ctf8-9 (pp) mcd1-73"
"5719","0.26","pp","ctf8-9 (pp) dam1-19","false","pp","ctf8-9 (pp) dam1-19"
"5720","0.251","pp","ctf8-9 (pp) dam1-1","false","pp","ctf8-9 (pp) dam1-1"
"5721","0.277","pp","ctf8-9 (pp) dna2-1","false","pp","ctf8-9 (pp) dna2-1"
"5722","0.373","pp","ctf8-9 (pp) eco1-1","false","pp","ctf8-9 (pp) eco1-1"
"5723","0.757","pp","ctf8-9 (pp) dcc1","false","pp","ctf8-9 (pp) dcc1"
"5724","0.24","pp","ctf8-9 (pp) ddc1","false","pp","ctf8-9 (pp) ddc1"
"5725","0.296","pp","ctf8-9 (pp) pol32","false","pp","ctf8-9 (pp) pol32"
"5726","0.23","pp","ctf8-9 (pp) rad17","false","pp","ctf8-9 (pp) rad17"
"5727","0.295","pp","ctf8-9 (pp) mrc1","false","pp","ctf8-9 (pp) mrc1"
"5728","0.219","pp","ctf8-9 (pp) mre11","false","pp","ctf8-9 (pp) mre11"
"5729","0.245","pp","ctf8-9 (pp) mcm22","false","pp","ctf8-9 (pp) mcm22"
"5730","0.218","pp","ctf8-9 (pp) mms22","false","pp","ctf8-9 (pp) mms22"
"5731","0.407","pp","ctf8-9 (pp) scc2-4","false","pp","ctf8-9 (pp) scc2-4"
"5732","0.299","pp","ctf8-9 (pp) scc4-4","false","pp","ctf8-9 (pp) scc4-4"
"5733","0.285","pp","ctf8-9 (pp) rfa1-m2","false","pp","ctf8-9 (pp) rfa1-m2"
"5734","0.358","pp","ctf8-9 (pp) rfc5-1","false","pp","ctf8-9 (pp) rfc5-1"
"5735","0.215","pp","ctf8-9 (pp) rad9","false","pp","ctf8-9 (pp) rad9"
"5736","0.212","pp","ctf8-9 (pp) rad24","false","pp","ctf8-9 (pp) rad24"
"5737","0.215","pp","ctf8-9 (pp) rad52","false","pp","ctf8-9 (pp) rad52"
"5738","0.378","pp","ctf8-9 (pp) smc3-42","false","pp","ctf8-9 (pp) smc3-42"
"5739","0.341","pp","ctf8-9 (pp) smc3-1","false","pp","ctf8-9 (pp) smc3-1"
"5740","0.421","pp","ctf8-9 (pp) smc1-259","false","pp","ctf8-9 (pp) smc1-259"
"5741","0.392","pp","ctf8-9 (pp) smc1-2","false","pp","ctf8-9 (pp) smc1-2"
"5742","0.246","pp","ctf8-9 (pp) sld3-ph","false","pp","ctf8-9 (pp) sld3-ph"
"5743","0.336","pp","ctf8-9 (pp) ydl003w-ph","false","pp","ctf8-9 (pp) ydl003w-ph"
"5744","0.459","pp","ctf8-9 (pp) ycl060c","false","pp","ctf8-9 (pp) ycl060c"
"5745","0.238","pp","ctf8-9 (pp) xrs2","false","pp","ctf8-9 (pp) xrs2"
"5746","0.257","pp","ctf8-9 (pp) yer147c-ph","false","pp","ctf8-9 (pp) yer147c-ph"
"5747","0.377","pp","ctf8-9 (pp) ypr162c-ph","false","pp","ctf8-9 (pp) ypr162c-ph"
"5748","0.277","pp","ycl060c (pp) yer147c-ph","false","pp","ycl060c (pp) yer147c-ph"
"5749","0.487","pp","ycl060c (pp) yjl072c-ph","false","pp","ycl060c (pp) yjl072c-ph"
"5750","0.277","pp","ycl060c (pp) yhr122w-ph","false","pp","ycl060c (pp) yhr122w-ph"
"5751","0.565","pp","ycl060c (pp) ypr162c-ph","false","pp","ycl060c (pp) ypr162c-ph"
"5752","0.242","pp","orc6-ph (pp) pol2-12","false","pp","orc6-ph (pp) pol2-12"
"5753","0.262","pp","orc6-ph (pp) psf1-1","false","pp","orc6-ph (pp) psf1-1"
"5754","0.218","pp","orc6-ph (pp) pol32","false","pp","orc6-ph (pp) pol32"
"5755","0.34","pp","orc6-ph (pp) rad24","false","pp","orc6-ph (pp) rad24"
"5756","0.324","pp","orc6-ph (pp) rad17","false","pp","orc6-ph (pp) rad17"
"5757","0.298","pp","orc6-ph (pp) rfa1-m2","false","pp","orc6-ph (pp) rfa1-m2"
"5758","0.25","pp","orc6-ph (pp) rad9","false","pp","orc6-ph (pp) rad9"
"5759","0.204","pp","orc6-ph (pp) rfc5-1","false","pp","orc6-ph (pp) rfc5-1"
"5760","0.221","pp","orc6-ph (pp) rfc2-1","false","pp","orc6-ph (pp) rfc2-1"
"5761","0.237","pp","orc6-ph (pp) sld5-ph","false","pp","orc6-ph (pp) sld5-ph"
"5762","0.226","pp","orc6-ph (pp) sld3-ph","false","pp","orc6-ph (pp) sld3-ph"
"5763","0.201","pp","orc6-ph (pp) swi5","false","pp","orc6-ph (pp) swi5"
"5764","0.209","pp","orc6-ph (pp) sma2","false","pp","orc6-ph (pp) sma2"
"5765","0.396","pp","orc6-ph (pp) ycl060c","false","pp","orc6-ph (pp) ycl060c"
"5766","0.208","pp","orc6-ph (pp) tof1","false","pp","orc6-ph (pp) tof1"
"5767","0.237","pp","orc6-ph (pp) yjl072c-ph","false","pp","orc6-ph (pp) yjl072c-ph"
"5768","0.274","pp","orc6-ph (pp) ydl003w-ph","false","pp","orc6-ph (pp) ydl003w-ph"
"5769","0.42","pp","orc6-ph (pp) ypr162c-ph","false","pp","orc6-ph (pp) ypr162c-ph"
"5770","0.235","pp","cdc7-4 (pp) csm3","false","pp","cdc7-4 (pp) csm3"
"5771","0.439","pp","cdc7-4 (pp) dbf4-1","false","pp","cdc7-4 (pp) dbf4-1"
"5772","0.457","pp","cdc7-4 (pp) dbf4-2","false","pp","cdc7-4 (pp) dbf4-2"
"5773","0.539","pp","cdc7-4 (pp) dbf4-4","false","pp","cdc7-4 (pp) dbf4-4"
"5774","0.475","pp","cdc7-4 (pp) dbf4-ts","false","pp","cdc7-4 (pp) dbf4-ts"
"5775","0.236","pp","cdc7-4 (pp) eco1-1","false","pp","cdc7-4 (pp) eco1-1"
"5776","0.22","pp","cdc7-4 (pp) elg1","false","pp","cdc7-4 (pp) elg1"
"5777","0.249","pp","cdc7-4 (pp) mrc1","false","pp","cdc7-4 (pp) mrc1"
"5778","0.229","pp","cdc7-4 (pp) pol1-13","false","pp","cdc7-4 (pp) pol1-13"
"5779","0.248","pp","cdc7-4 (pp) pol2-12","false","pp","cdc7-4 (pp) pol2-12"
"5780","0.228","pp","cdc7-4 (pp) pol31-ph","false","pp","cdc7-4 (pp) pol31-ph"
"5781","0.226","pp","cdc7-4 (pp) srs2","false","pp","cdc7-4 (pp) srs2"
"5782","0.261","pp","cdc7-4 (pp) sld5-ph","false","pp","cdc7-4 (pp) sld5-ph"
"5783","0.332","pp","cdc7-4 (pp) sld3-ph","false","pp","cdc7-4 (pp) sld3-ph"
"5784","0.341","pp","cdc7-4 (pp) psf1-1","false","pp","cdc7-4 (pp) psf1-1"
"5785","0.204","pp","cdc7-4 (pp) tfb1-6","false","pp","cdc7-4 (pp) tfb1-6"
"5786","0.203","pp","cdc7-4 (pp) ycl060c","false","pp","cdc7-4 (pp) ycl060c"
"5787","0.219","pp","cdc7-4 (pp) tof1","false","pp","cdc7-4 (pp) tof1"
"5788","0.219","pp","cdc123-4 (pp) cdc21-ts","false","pp","cdc123-4 (pp) cdc21-ts"
"5789","0.247","pp","hrq1 (pp) mig3","false","pp","hrq1 (pp) mig3"
"5790","0.233","pp","dcc1 (pp) mcm22","false","pp","dcc1 (pp) mcm22"
"5791","0.3","pp","dcc1 (pp) mcd1-73","false","pp","dcc1 (pp) mcd1-73"
"5792","0.222","pp","dcc1 (pp) hst3","false","pp","dcc1 (pp) hst3"
"5793","0.293","pp","dcc1 (pp) eco1-1","false","pp","dcc1 (pp) eco1-1"
"5794","0.219","pp","dcc1 (pp) dna2-1","false","pp","dcc1 (pp) dna2-1"
"5795","0.385","pp","dcc1 (pp) ypr162c-ph","false","pp","dcc1 (pp) ypr162c-ph"
"5796","0.291","pp","dcc1 (pp) ydl003w-ph","false","pp","dcc1 (pp) ydl003w-ph"
"5797","0.422","pp","dcc1 (pp) ycl060c","false","pp","dcc1 (pp) ycl060c"
"5798","0.341","pp","dcc1 (pp) yer147c-ph","false","pp","dcc1 (pp) yer147c-ph"
"5799","0.384","pp","dcc1 (pp) smc3-1","false","pp","dcc1 (pp) smc3-1"
"5800","0.326","pp","dcc1 (pp) smc1-259","false","pp","dcc1 (pp) smc1-259"
"5801","0.37","pp","dcc1 (pp) smc3-42","false","pp","dcc1 (pp) smc3-42"
"5802","0.219","pp","dcc1 (pp) scc4-4","false","pp","dcc1 (pp) scc4-4"
"5803","0.305","pp","dcc1 (pp) smc1-2","false","pp","dcc1 (pp) smc1-2"
"5804","0.207","pp","dcc1 (pp) rfc2-1","false","pp","dcc1 (pp) rfc2-1"
"5805","0.314","pp","dcc1 (pp) rfc5-1","false","pp","dcc1 (pp) rfc5-1"
"5806","0.375","pp","dcc1 (pp) scc2-4","false","pp","dcc1 (pp) scc2-4"
"5807","0.27","pp","dcc1 (pp) pol32","false","pp","dcc1 (pp) pol32"
"5808","0.274","pp","dcc1 (pp) rfa1-m2","false","pp","dcc1 (pp) rfa1-m2"
"5809","0.202","pp","dcc1 (pp) mms22","false","pp","dcc1 (pp) mms22"
"5810","0.336","pp","dcc1 (pp) mrc1","false","pp","dcc1 (pp) mrc1"
"5811","0.277","pp","rfa1-m2 (pp) smc3-42","false","pp","rfa1-m2 (pp) smc3-42"
"5812","0.247","pp","rfa1-m2 (pp) sld5-ph","false","pp","rfa1-m2 (pp) sld5-ph"
"5813","0.284","pp","rfa1-m2 (pp) stn1-13","false","pp","rfa1-m2 (pp) stn1-13"
"5814","0.284","pp","rfa1-m2 (pp) ybr099c","false","pp","rfa1-m2 (pp) ybr099c"
"5815","0.429","pp","rfa1-m2 (pp) xrs2","false","pp","rfa1-m2 (pp) xrs2"
"5816","0.287","pp","rfa1-m2 (pp) tah11-ts","false","pp","rfa1-m2 (pp) tah11-ts"
"5817","0.47","pp","rfa1-m2 (pp) ypr162c-ph","false","pp","rfa1-m2 (pp) ypr162c-ph"
"5818","0.537","pp","rfa1-m2 (pp) ycl060c","false","pp","rfa1-m2 (pp) ycl060c"
"5819","0.294","pp","rfa1-m2 (pp) ybr100w","false","pp","rfa1-m2 (pp) ybr100w"
"5820","0.267","pp","rfa1-m2 (pp) rfc4-20","false","pp","rfa1-m2 (pp) rfc4-20"
"5821","0.415","pp","rfa1-m2 (pp) rfc5-1","false","pp","rfa1-m2 (pp) rfc5-1"
"5822","0.348","pp","rfa1-m2 (pp) rfc2-1","false","pp","rfa1-m2 (pp) rfc2-1"
"5823","0.304","pp","rfa1-m2 (pp) sgs1","false","pp","rfa1-m2 (pp) sgs1"
"5824","0.378","pp","rfa1-m2 (pp) sld3-ph","false","pp","rfa1-m2 (pp) sld3-ph"
"5825","0.253","pp","rfa1-m2 (pp) sae2","false","pp","rfa1-m2 (pp) sae2"
"5826","0.205","pp","orc1-ph (pp) xrs2","false","pp","orc1-ph (pp) xrs2"
"5827","0.526","pp","orc1-ph (pp) ycl060c","false","pp","orc1-ph (pp) ycl060c"
"5828","0.242","pp","orc1-ph (pp) yhr122w-ph","false","pp","orc1-ph (pp) yhr122w-ph"
"5829","0.235","pp","orc1-ph (pp) yjl072c-ph","false","pp","orc1-ph (pp) yjl072c-ph"
"5830","0.469","pp","orc1-ph (pp) ypr162c-ph","false","pp","orc1-ph (pp) ypr162c-ph"
"5831","0.327","pp","orc1-ph (pp) tah11-ts","false","pp","orc1-ph (pp) tah11-ts"
"5832","0.312","pp","orc1-ph (pp) sld5-ph","false","pp","orc1-ph (pp) sld5-ph"
"5833","0.366","pp","orc1-ph (pp) sld3-ph","false","pp","orc1-ph (pp) sld3-ph"
